key_id,goal_id,tournament_id,tournament_name,match_id,match_name,match_date,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,player_team_name,minute_regulation,match_period
1,G-0001,WC-1930,1930 FIFA World Cup,M-1930-01,France v Mexico,1930-07-13,T-28,France,FRA,1,0,P-09831,Laurent,Lucien,France,19,first half
2,G-0002,WC-1930,1930 FIFA World Cup,M-1930-01,France v Mexico,1930-07-13,T-28,France,FRA,1,0,P-05670,Langiller,Marcel,France,40,first half
3,G-0003,WC-1930,1930 FIFA World Cup,M-1930-01,France v Mexico,1930-07-13,T-28,France,FRA,1,0,P-07295,Maschinot,André,France,43,first half
4,G-0004,WC-1930,1930 FIFA World Cup,M-1930-01,France v Mexico,1930-07-13,T-28,France,FRA,1,0,P-07295,Maschinot,André,France,87,second half
5,G-0005,WC-1930,1930 FIFA World Cup,M-1930-01,France v Mexico,1930-07-13,T-44,Mexico,MEX,0,1,P-03952,Carreño,Juan,Mexico,70,second half
6,G-0006,WC-1930,1930 FIFA World Cup,M-1930-02,United States v Belgium,1930-07-13,T-79,United States,USA,1,0,P-09935,McGhee,Bart,United States,23,first half
7,G-0007,WC-1930,1930 FIFA World Cup,M-1930-02,United States v Belgium,1930-07-13,T-79,United States,USA,1,0,P-06672,Florie,Tom,United States,45,first half
8,G-0008,WC-1930,1930 FIFA World Cup,M-1930-02,United States v Belgium,1930-07-13,T-79,United States,USA,1,0,P-09215,Patenaude,Bert,United States,69,second half
9,G-0009,WC-1930,1930 FIFA World Cup,M-1930-03,Yugoslavia v Brazil,1930-07-14,T-83,Yugoslavia,YUG,1,0,P-00319,Tirnanić,Aleksandar,Yugoslavia,21,first half
10,G-0010,WC-1930,1930 FIFA World Cup,M-1930-03,Yugoslavia v Brazil,1930-07-14,T-83,Yugoslavia,YUG,1,0,P-06435,Bek,Ivan,Yugoslavia,30,first half
11,G-0011,WC-1930,1930 FIFA World Cup,M-1930-03,Yugoslavia v Brazil,1930-07-14,T-09,Brazil,BRA,0,1,P-03855,Preguinho,not applicable,Brazil,62,second half
12,G-0012,WC-1930,1930 FIFA World Cup,M-1930-04,Romania v Peru,1930-07-14,T-58,Romania,ROU,1,0,P-00978,Deşu,Adalbert,Romania,1,first half
13,G-0013,WC-1930,1930 FIFA World Cup,M-1930-04,Romania v Peru,1930-07-14,T-58,Romania,ROU,1,0,P-04102,Stanciu,Constantin,Romania,79,second half
14,G-0014,WC-1930,1930 FIFA World Cup,M-1930-04,Romania v Peru,1930-07-14,T-58,Romania,ROU,1,0,P-02034,Kovács,Miklós,Romania,89,second half
15,G-0015,WC-1930,1930 FIFA World Cup,M-1930-04,Romania v Peru,1930-07-14,T-54,Peru,PER,0,1,P-00521,Souza Ferreira,Luis,Peru,75,second half
16,G-0016,WC-1930,1930 FIFA World Cup,M-1930-05,Argentina v France,1930-07-15,T-03,Argentina,ARG,1,0,P-03789,Monti,Luis,Argentina,81,second half
17,G-0017,WC-1930,1930 FIFA World Cup,M-1930-06,Chile v Mexico,1930-07-16,T-13,Chile,CHL,1,0,P-04216,Vidal,Carlos,Chile,3,first half
18,G-0018,WC-1930,1930 FIFA World Cup,M-1930-06,Chile v Mexico,1930-07-16,T-13,Chile,CHL,1,0,P-04216,Vidal,Carlos,Chile,65,second half
19,G-0019,WC-1930,1930 FIFA World Cup,M-1930-06,Chile v Mexico,1930-07-16,T-13,Chile,CHL,1,0,P-04652,Rosas,Manuel,Mexico,52,second half
20,G-0020,WC-1930,1930 FIFA World Cup,M-1930-07,Yugoslavia v Bolivia,1930-07-17,T-83,Yugoslavia,YUG,1,0,P-06435,Bek,Ivan,Yugoslavia,60,second half
21,G-0021,WC-1930,1930 FIFA World Cup,M-1930-07,Yugoslavia v Bolivia,1930-07-17,T-83,Yugoslavia,YUG,1,0,P-06435,Bek,Ivan,Yugoslavia,67,second half
22,G-0022,WC-1930,1930 FIFA World Cup,M-1930-07,Yugoslavia v Bolivia,1930-07-17,T-83,Yugoslavia,YUG,1,0,P-00296,Marjanović,Blagoje,Yugoslavia,65,second half
23,G-0023,WC-1930,1930 FIFA World Cup,M-1930-07,Yugoslavia v Bolivia,1930-07-17,T-83,Yugoslavia,YUG,1,0,P-03989,Vujadinović,Đorđe,Yugoslavia,85,second half
24,G-0024,WC-1930,1930 FIFA World Cup,M-1930-08,United States v Paraguay,1930-07-17,T-79,United States,USA,1,0,P-09215,Patenaude,Bert,United States,10,first half
25,G-0025,WC-1930,1930 FIFA World Cup,M-1930-08,United States v Paraguay,1930-07-17,T-79,United States,USA,1,0,P-09215,Patenaude,Bert,United States,15,first half
26,G-0026,WC-1930,1930 FIFA World Cup,M-1930-08,United States v Paraguay,1930-07-17,T-79,United States,USA,1,0,P-09215,Patenaude,Bert,United States,50,second half
27,G-0027,WC-1930,1930 FIFA World Cup,M-1930-09,Uruguay v Peru,1930-07-18,T-80,Uruguay,URY,1,0,P-00826,Castro,Héctor,Uruguay,65,second half
28,G-0028,WC-1930,1930 FIFA World Cup,M-1930-10,Chile v France,1930-07-19,T-13,Chile,CHL,1,0,P-04702,Subiabre,Guillermo,Chile,67,second half
29,G-0029,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,8,first half
30,G-0030,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,17,first half
31,G-0031,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,80,second half
32,G-0032,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-00455,Zumelzú,Adolfo,Argentina,12,first half
33,G-0033,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-00455,Zumelzú,Adolfo,Argentina,55,second half
34,G-0034,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-03,Argentina,ARG,1,0,P-00290,Varallo,Francisco,Argentina,53,second half
35,G-0035,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-44,Mexico,MEX,0,1,P-04652,Rosas,Manuel,Mexico,42,first half
36,G-0036,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-44,Mexico,MEX,0,1,P-04652,Rosas,Manuel,Mexico,65,second half
37,G-0037,WC-1930,1930 FIFA World Cup,M-1930-11,Argentina v Mexico,1930-07-19,T-44,Mexico,MEX,0,1,P-04746,Gayón,Roberto,Mexico,75,second half
38,G-0038,WC-1930,1930 FIFA World Cup,M-1930-12,Brazil v Bolivia,1930-07-20,T-09,Brazil,BRA,1,0,P-04578,Moderato,not applicable,Brazil,37,first half
39,G-0039,WC-1930,1930 FIFA World Cup,M-1930-12,Brazil v Bolivia,1930-07-20,T-09,Brazil,BRA,1,0,P-04578,Moderato,not applicable,Brazil,73,second half
40,G-0040,WC-1930,1930 FIFA World Cup,M-1930-12,Brazil v Bolivia,1930-07-20,T-09,Brazil,BRA,1,0,P-03855,Preguinho,not applicable,Brazil,57,second half
41,G-0041,WC-1930,1930 FIFA World Cup,M-1930-12,Brazil v Bolivia,1930-07-20,T-09,Brazil,BRA,1,0,P-03855,Preguinho,not applicable,Brazil,83,second half
42,G-0042,WC-1930,1930 FIFA World Cup,M-1930-13,Paraguay v Belgium,1930-07-20,T-53,Paraguay,PRY,1,0,P-06978,Vargas Peña,Luis,Paraguay,40,first half
43,G-0043,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,1930-07-21,T-80,Uruguay,URY,1,0,P-00275,Dorado,Pablo,Uruguay,7,first half
44,G-0044,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,1930-07-21,T-80,Uruguay,URY,1,0,P-02775,Scarone,Héctor,Uruguay,26,first half
45,G-0045,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,1930-07-21,T-80,Uruguay,URY,1,0,P-08997,Anselmo,Peregrino,Uruguay,31,first half
46,G-0046,WC-1930,1930 FIFA World Cup,M-1930-14,Uruguay v Romania,1930-07-21,T-80,Uruguay,URY,1,0,P-00724,Cea,Pedro,Uruguay,35,first half
47,G-0047,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,1930-07-22,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,12,first half
48,G-0048,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,1930-07-22,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,13,first half
49,G-0049,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,1930-07-22,T-03,Argentina,ARG,1,0,P-06416,Evaristo,Mario,Argentina,51,second half
50,G-0050,WC-1930,1930 FIFA World Cup,M-1930-15,Argentina v Chile,1930-07-22,T-13,Chile,CHL,0,1,P-04702,Subiabre,Guillermo,Chile,15,first half
51,G-0051,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-03789,Monti,Luis,Argentina,20,first half
52,G-0052,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-03988,Scopelli,Alejandro,Argentina,56,second half
53,G-0053,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,69,second half
54,G-0054,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-04418,Stábile,Guillermo,Argentina,87,second half
55,G-0055,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-03816,Peucelle,Carlos,Argentina,80,second half
56,G-0056,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-03,Argentina,ARG,1,0,P-03816,Peucelle,Carlos,Argentina,85,second half
57,G-0057,WC-1930,1930 FIFA World Cup,M-1930-16,Argentina v United States,1930-07-26,T-79,United States,USA,0,1,P-05896,Brown,Jim,United States,89,second half
58,G-0058,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-00724,Cea,Pedro,Uruguay,18,first half
59,G-0059,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-00724,Cea,Pedro,Uruguay,67,second half
60,G-0060,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-00724,Cea,Pedro,Uruguay,72,second half
61,G-0061,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-08997,Anselmo,Peregrino,Uruguay,20,first half
62,G-0062,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-08997,Anselmo,Peregrino,Uruguay,31,first half
63,G-0063,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-80,Uruguay,URY,1,0,P-05989,Iriarte,Santos,Uruguay,61,second half
64,G-0064,WC-1930,1930 FIFA World Cup,M-1930-17,Uruguay v Yugoslavia,1930-07-27,T-83,Yugoslavia,YUG,0,1,P-03989,Vujadinović,Đorđe,Yugoslavia,4,first half
65,G-0065,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-80,Uruguay,URY,1,0,P-00275,Dorado,Pablo,Uruguay,12,first half
66,G-0066,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-80,Uruguay,URY,1,0,P-00724,Cea,Pedro,Uruguay,57,second half
67,G-0067,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-80,Uruguay,URY,1,0,P-05989,Iriarte,Santos,Uruguay,68,second half
68,G-0068,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-80,Uruguay,URY,1,0,P-00826,Castro,Héctor,Uruguay,89,second half
69,G-0069,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-03,Argentina,ARG,0,1,P-03816,Peucelle,Carlos,Argentina,20,first half
70,G-0070,WC-1930,1930 FIFA World Cup,M-1930-18,Uruguay v Argentina,1930-07-30,T-03,Argentina,ARG,0,1,P-04418,Stábile,Guillermo,Argentina,37,first half
71,G-0071,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,1934-05-27,T-05,Austria,AUT,1,0,P-07395,Sindelar,Matthias,Austria,44,first half
72,G-0072,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,1934-05-27,T-05,Austria,AUT,1,0,P-06987,Schall,Anton,Austria,93,"extra time, first half"
73,G-0073,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,1934-05-27,T-05,Austria,AUT,1,0,P-03565,Bican,Josef,Austria,109,"extra time, second half"
74,G-0074,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,1934-05-27,T-28,France,FRA,0,1,P-01289,Nicolas,Jean,France,18,first half
75,G-0075,WC-1934,1934 FIFA World Cup,M-1934-01,Austria v France,1934-05-27,T-28,France,FRA,0,1,P-00692,Verriest,Georges,France,116,"extra time, second half"
76,G-0076,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,1934-05-27,T-20,Czechoslovakia,CSK,1,0,P-02061,Puč,Antonín,Czechoslovakia,50,second half
77,G-0077,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,1934-05-27,T-20,Czechoslovakia,CSK,1,0,P-05627,Nejedlý,Oldřich,Czechoslovakia,67,second half
78,G-0078,WC-1934,1934 FIFA World Cup,M-1934-02,Czechoslovakia v Romania,1934-05-27,T-58,Romania,ROU,0,1,P-08716,Dobay,Ștefan,Romania,11,first half
79,G-0079,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-29,Germany,DEU,1,0,P-01808,Kobierski,Stanislaus,Germany,25,first half
80,G-0080,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-29,Germany,DEU,1,0,P-06647,Siffling,Otto,Germany,49,second half
81,G-0081,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-29,Germany,DEU,1,0,P-03649,Conen,Edmund,Germany,66,second half
82,G-0082,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-29,Germany,DEU,1,0,P-03649,Conen,Edmund,Germany,70,second half
83,G-0083,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-29,Germany,DEU,1,0,P-03649,Conen,Edmund,Germany,87,second half
84,G-0084,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-06,Belgium,BEL,0,1,P-00804,Voorhoof,Bernard,Belgium,29,first half
85,G-0085,WC-1934,1934 FIFA World Cup,M-1934-03,Germany v Belgium,1934-05-27,T-06,Belgium,BEL,0,1,P-00804,Voorhoof,Bernard,Belgium,43,first half
86,G-0086,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-34,Hungary,HUN,1,0,P-09365,Teleki,Pál,Hungary,11,first half
87,G-0087,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-34,Hungary,HUN,1,0,P-07150,Toldi,Géza,Hungary,31,first half
88,G-0088,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-34,Hungary,HUN,1,0,P-07150,Toldi,Géza,Hungary,61,second half
89,G-0089,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-34,Hungary,HUN,1,0,P-04863,Vincze,Jenő,Hungary,53,second half
90,G-0090,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-25,Egypt,EGY,0,1,P-07685,Fawzi,Abdulrahman,Egypt,35,first half
91,G-0091,WC-1934,1934 FIFA World Cup,M-1934-04,Hungary v Egypt,1934-05-27,T-25,Egypt,EGY,0,1,P-07685,Fawzi,Abdulrahman,Egypt,39,first half
92,G-0092,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-02250,Schiavio,Angelo,Italy,18,first half
93,G-0093,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-02250,Schiavio,Angelo,Italy,29,first half
94,G-0094,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-02250,Schiavio,Angelo,Italy,64,second half
95,G-0095,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-06734,Orsi,Raimundo,Italy,20,first half
96,G-0096,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-06734,Orsi,Raimundo,Italy,69,second half
97,G-0097,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-06750,Ferrari,Giovanni,Italy,63,second half
98,G-0098,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-39,Italy,ITA,1,0,P-03621,Meazza,Giuseppe,Italy,90,second half
99,G-0099,WC-1934,1934 FIFA World Cup,M-1934-05,Italy v United States,1934-05-27,T-79,United States,USA,0,1,P-01139,Donelli,Aldo,United States,57,second half
100,G-0100,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,1934-05-27,T-70,Spain,ESP,1,0,P-09183,Iraragorri,José,Spain,18,first half
101,G-0101,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,1934-05-27,T-70,Spain,ESP,1,0,P-09183,Iraragorri,José,Spain,25,first half
102,G-0102,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,1934-05-27,T-70,Spain,ESP,1,0,P-02668,Lángara,Isidro,Spain,29,first half
103,G-0103,WC-1934,1934 FIFA World Cup,M-1934-06,Spain v Brazil,1934-05-27,T-09,Brazil,BRA,0,1,P-03023,Leônidas,not applicable,Brazil,55,second half
104,G-0104,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,1934-05-27,T-71,Sweden,SWE,1,0,P-06290,Jonasson,Sven,Sweden,9,first half
105,G-0105,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,1934-05-27,T-71,Sweden,SWE,1,0,P-06290,Jonasson,Sven,Sweden,67,second half
106,G-0106,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,1934-05-27,T-71,Sweden,SWE,1,0,P-01191,Kroon,Knut,Sweden,79,second half
107,G-0107,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,1934-05-27,T-03,Argentina,ARG,0,1,P-09883,Belis,Ernesto,Argentina,4,first half
108,G-0108,WC-1934,1934 FIFA World Cup,M-1934-07,Sweden v Argentina,1934-05-27,T-03,Argentina,ARG,0,1,P-03717,Galateo,Alberto,Argentina,48,second half
109,G-0109,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,1934-05-27,T-72,Switzerland,CHE,1,0,P-08185,Kielholz,Leopold,Switzerland,7,first half
110,G-0110,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,1934-05-27,T-72,Switzerland,CHE,1,0,P-08185,Kielholz,Leopold,Switzerland,43,first half
111,G-0111,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,1934-05-27,T-72,Switzerland,CHE,1,0,P-05367,Abegglen,André,Switzerland,66,second half
112,G-0112,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,1934-05-27,T-46,Netherlands,NLD,0,1,P-01717,Smit,Kick,Netherlands,29,first half
113,G-0113,WC-1934,1934 FIFA World Cup,M-1934-08,Switzerland v Netherlands,1934-05-27,T-46,Netherlands,NLD,0,1,P-05901,Vente,Leen,Netherlands,69,second half
114,G-0114,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,1934-05-31,T-05,Austria,AUT,1,0,P-08559,Horvath,Johann,Austria,8,first half
115,G-0115,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,1934-05-31,T-05,Austria,AUT,1,0,P-03943,Zischek,Karl,Austria,51,second half
116,G-0116,WC-1934,1934 FIFA World Cup,M-1934-09,Austria v Hungary,1934-05-31,T-34,Hungary,HUN,0,1,P-02366,Sárosi,György,Hungary,60,second half
117,G-0117,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,T-20,Czechoslovakia,CSK,1,0,P-05088,Svoboda,František,Czechoslovakia,24,first half
118,G-0118,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,T-20,Czechoslovakia,CSK,1,0,P-02890,Sobotka,Jiří,Czechoslovakia,49,second half
119,G-0119,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,T-20,Czechoslovakia,CSK,1,0,P-05627,Nejedlý,Oldřich,Czechoslovakia,82,second half
120,G-0120,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,T-72,Switzerland,CHE,0,1,P-08185,Kielholz,Leopold,Switzerland,18,first half
121,G-0121,WC-1934,1934 FIFA World Cup,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,T-72,Switzerland,CHE,0,1,P-06523,Jäggi,Willy,Switzerland,78,second half
122,G-0122,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,1934-05-31,T-29,Germany,DEU,1,0,P-04731,Hohmann,Karl,Germany,60,second half
123,G-0123,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,1934-05-31,T-29,Germany,DEU,1,0,P-04731,Hohmann,Karl,Germany,63,second half
124,G-0124,WC-1934,1934 FIFA World Cup,M-1934-11,Germany v Sweden,1934-05-31,T-71,Sweden,SWE,0,1,P-01236,Dunker,Gösta,Sweden,82,second half
125,G-0125,WC-1934,1934 FIFA World Cup,M-1934-12,Italy v Spain,1934-05-31,T-39,Italy,ITA,1,0,P-06750,Ferrari,Giovanni,Italy,44,first half
126,G-0126,WC-1934,1934 FIFA World Cup,M-1934-12,Italy v Spain,1934-05-31,T-70,Spain,ESP,0,1,P-03198,Regueiro,Luis,Spain,30,first half
127,G-0127,WC-1934,1934 FIFA World Cup,M-1934-13,Italy v Spain,1934-06-01,T-39,Italy,ITA,1,0,P-03621,Meazza,Giuseppe,Italy,11,first half
128,G-0128,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,1934-06-03,T-20,Czechoslovakia,CSK,1,0,P-05627,Nejedlý,Oldřich,Czechoslovakia,21,first half
129,G-0129,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,1934-06-03,T-20,Czechoslovakia,CSK,1,0,P-05627,Nejedlý,Oldřich,Czechoslovakia,69,second half
130,G-0130,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,1934-06-03,T-20,Czechoslovakia,CSK,1,0,P-05627,Nejedlý,Oldřich,Czechoslovakia,80,second half
131,G-0131,WC-1934,1934 FIFA World Cup,M-1934-14,Czechoslovakia v Germany,1934-06-03,T-29,Germany,DEU,0,1,P-08354,Noack,Rudolf,Germany,62,second half
132,G-0132,WC-1934,1934 FIFA World Cup,M-1934-15,Italy v Austria,1934-06-03,T-39,Italy,ITA,1,0,P-04599,Guaita,Enrique,Italy,19,first half
133,G-0133,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,1934-06-07,T-29,Germany,DEU,1,0,P-09992,Lehner,Ernst,Germany,1,first half
134,G-0134,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,1934-06-07,T-29,Germany,DEU,1,0,P-09992,Lehner,Ernst,Germany,42,first half
135,G-0135,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,1934-06-07,T-29,Germany,DEU,1,0,P-03649,Conen,Edmund,Germany,27,first half
136,G-0136,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,1934-06-07,T-05,Austria,AUT,0,1,P-08559,Horvath,Johann,Austria,28,first half
137,G-0137,WC-1934,1934 FIFA World Cup,M-1934-16,Germany v Austria,1934-06-07,T-05,Austria,AUT,0,1,P-00993,Sesta,Karl,Austria,54,second half
138,G-0138,WC-1934,1934 FIFA World Cup,M-1934-17,Italy v Czechoslovakia,1934-06-10,T-39,Italy,ITA,1,0,P-06734,Orsi,Raimundo,Italy,81,second half
139,G-0139,WC-1934,1934 FIFA World Cup,M-1934-17,Italy v Czechoslovakia,1934-06-10,T-39,Italy,ITA,1,0,P-02250,Schiavio,Angelo,Italy,95,"extra time, first half"
140,G-0140,WC-1934,1934 FIFA World Cup,M-1934-17,Italy v Czechoslovakia,1934-06-10,T-20,Czechoslovakia,CSK,0,1,P-02061,Puč,Antonín,Czechoslovakia,71,second half
141,G-0141,WC-1938,1938 FIFA World Cup,M-1938-01,Switzerland v Germany,1938-06-04,T-72,Switzerland,CHE,1,0,P-05367,Abegglen,André,Switzerland,43,first half
142,G-0142,WC-1938,1938 FIFA World Cup,M-1938-01,Switzerland v Germany,1938-06-04,T-29,Germany,DEU,0,1,P-01368,Gauchel,Josef,Germany,29,first half
143,G-0143,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-18,Cuba,CUB,1,0,P-05379,Socorro,Héctor,Cuba,44,first half
144,G-0144,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-18,Cuba,CUB,1,0,P-05379,Socorro,Héctor,Cuba,103,"extra time, first half"
145,G-0145,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-18,Cuba,CUB,1,0,P-01298,Magriñá,José,Cuba,69,second half
146,G-0146,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-58,Romania,ROU,0,1,P-05831,Bindea,Silviu,Romania,35,first half
147,G-0147,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-58,Romania,ROU,0,1,P-01365,Baratky,Iuliu,Romania,88,second half
148,G-0148,WC-1938,1938 FIFA World Cup,M-1938-02,Cuba v Romania,1938-06-05,T-58,Romania,ROU,0,1,P-08716,Dobay,Ștefan,Romania,105,"extra time, first half"
149,G-0149,WC-1938,1938 FIFA World Cup,M-1938-03,France v Belgium,1938-06-05,T-28,France,FRA,1,0,P-06225,Veinante,Émile,France,1,first half
150,G-0150,WC-1938,1938 FIFA World Cup,M-1938-03,France v Belgium,1938-06-05,T-28,France,FRA,1,0,P-01289,Nicolas,Jean,France,16,first half
151,G-0151,WC-1938,1938 FIFA World Cup,M-1938-03,France v Belgium,1938-06-05,T-28,France,FRA,1,0,P-01289,Nicolas,Jean,France,69,second half
152,G-0152,WC-1938,1938 FIFA World Cup,M-1938-03,France v Belgium,1938-06-05,T-06,Belgium,BEL,0,1,P-02231,Isemborghs,Hendrik,Belgium,38,first half
